institution,lat,lng,instID
DeWitt Health Care Network,42.8305758,-84.54453790000001,4220
Catholic University of Korea,37.5859218,127.00432749999999,4221
IFS,43.033103600000004,-88.11367310000001,4222
Tabora Research Centre,-5.0424945,32.8197329,4223
The University of Michigan,42.2780436,-83.7382241,4224
Shandong University School of Medicine,36.65226,117.01790600000001,4225
Santé Rurale de Maferinyah,9.5471258,-13.286548999999999,4226
Nanfang College of Sun Yat-Sen University,23.643821,113.671407,4227
Centre National de Référence des virus influenzae (Région-Nord),50.385124600000005,3.2642436000000004,4228
Hubei Polytechnic University,30.209646000000003,115.032129,4229
European Bioinformatics Institute (EMBL-EBI),52.079852,0.18605339999999998,4230
Friendship Hospital,38.9498552,-77.0811148,4231
University of Technology,18.0182463,-76.7436847,4232
Guru Angad Dev Veterinary & Animal Sciences University,30.891882899999995,75.8003051,4233
University of Oklahoma Health Sciences Center,35.474218799999996,-97.5048466,4234
Universidad Nacional de Costa Rica,9.9986898,-84.11118979999998,4235
ETSI Caminos,40.4467369,-3.7318432,4236
University of Windsor,42.30431420000001,-83.06603899999998,4237
Institut Pasteur du Cambodge,11.580444400000001,104.9165795,4238
the Institute of Military Medicine of Nanjing Command,32.060255,118.796877,4239
King Mongkut's University of Technology North Bangkok,13.8191369,100.514288,4240
Oak Ridge National Laboratory Oak Ridge,35.9311,-84.3099778,4241
Second Military Medical University,31.30603049999999,121.5292392,4242
Taishan Medical College,36.13220020000001,117.10228329999998,4243
Gebze Technical University,40.8091279,29.3650175,4244
boul. de l'Assomption,45.573708,-73.56054959999999,4245
AZ St-Jan Brugge-Oostende Hospital,51.2201695,3.1934303,4246
"Herbacee International Company Limited, Taoyuan",24.993628100000002,121.3009798,4247
HKU-Pasteur Research Centre,22.269003,114.1291183,4248
Clinic University Hospital of Valencia,39.478880100000005,-0.36122009999999993,4249
U.S. Naval Research Laboratory,38.8231365,-77.01794740000001,4250
Hôpital Cochin Broca Hôtel-Dieu,48.836893700000005,2.3402667,4251
Centre National de la Recherche Scientifique Unité de Recherche Associée 3015,48.8476037,2.2639934,4252
National Institute of Nutrition and Seafood Research,17.4277638,78.52791440000001,4253
Chung-Ho Memorial Hospital,22.646043300000002,120.3095722,4254
Universitaria Autónoma de las Américas,6.241045,-75.596188,4255
Wellcome Trust Genome Campus,52.078889700000005,0.1876287,4256
Adden-brooke's Hospital,52.1751006,0.1407275,4257
Al-Jouf University,29.790748999999998,40.044994,4258
University of California Riverside,33.9737055,-117.3280644,4259
Soliman Fakeeh Hospital,21.5249865,39.167693299999996,4260
C H A P T E R,36.875795200000006,-94.8777429,4261
National Center for Genetic Engineering and Biotechnology (BIOTEC),14.078398199999999,100.60144190000001,4262
Sri Jayadev College of Pharmaceutical Sciences,20.328225500000002,85.87214770000001,4263
VU University Medical Center Amsterdam,52.33616019999999,4.8590797,4264
Red Cross Hospital,36.1178138,-115.182639,4265
Kumamoto Prefectural Institute of Public Health and Environmental Sciences,32.8032164,130.7079369,4266
"Unidad de Aislamiento de Alto Nivel, Hospital La Paz-Carlos III",40.4752,-3.6958519999999995,4267
Zahedan University of Medical Sciences,29.447917999999998,60.85075959999999,4268
faculté de médecine Laennec,45.73927279999999,4.8871087,4269
Xiangtan University,27.883971999999996,112.865903,4270
Northeastern Ohio Universities College of Medicine,41.1032039,-81.24497439999998,4271
Duke University and Durham VA Medical Centers,36.0090122,-78.9386528,4272
Texas Christian University,32.7095936,-97.36356020000001,4273
La Roche Ltd,43.60678069999999,-79.75277690000001,4274
Federal University of Maranhão,-2.558341,-44.308971299999996,4275
Peking University School of Public Health and Peking Union Medical College,39.911431,116.41481,4276
South China Agriculture University,23.1568182,113.3536811,4277
Bahauddin Zakariya University,30.2712092,71.502752,4278
Third Military Medical University (Army Medical University),29.535509,106.44810700000001,4279
Eötvös University,47.490569799999996,19.0585445,4280
"hôpital Nord, CHU",43.3792205,5.3633321,4281
ZLB Behring AG,40.8022166,-77.86511410000001,4282
Hallym University Kangdong Sacred Heart Hospital,37.8840932,127.7399138,4283
Siksha 'O' Anusandhan University,20.259054199999998,85.79174929999998,4284
Soonchunhyang University Bucheon Hospital,37.4983977,126.76285359999999,4285
University of Iowa Hospitals and Clinics,41.658974,-91.547979,4286
Boston University School of Medicine,42.3364013,-71.072408,4287
Monash Institute of Medical Research,-37.921864,145.125404,4288
GlaxoWellcome Ltd,32.984526300000006,-96.7134873,4289
Gadjah Mada University (UGM),-7.7713847000000005,110.3774998,4290
Key Laboratory of Jilin Province for Zoonosis Prevention and Control,43.152010499999996,126.4371385,4291
Ishikawa Prefectural University,36.508071,136.5966636,4292
St. Michael's Hospital,33.4635719,-94.0745293,4293
International Consultant,36.359123700000005,-94.21691740000001,4294
WHO Regional Office for Africa,11.999806800000002,8.5459578,4295
Chiba University Center for Forensic Mental Health,35.6278093,140.10350630000002,4296
IISER Mohali,30.664952600000003,76.73004209999998,4297
Harvard Medical School Boston,42.3356352,-71.1041786,4298
SWITZERLAND AND ROME,41.902783500000005,12.4963655,4299
Kangnam University,37.27574,127.13248999999999,4300
Jalan Lagoon Selatan,3.0653612,101.6032135,4301
Columbia University †Qiagen Inc,40.8075355,-73.96257270000001,4302
Universidade Federal de São João del Rei,-21.123739,-44.2507797,4303
Shaoyang Central Hospital,27.232667,111.459925,4304
Sierra Leone,8.460555000000001,-11.779889,4305
Université Cheikh Anta DIOP de Dakar,14.690367199999999,-17.4641355,4306
The Research Institute at Nationwide Children's Hospital,39.953106700000006,-82.9794727,4307
"Community Care Networks, Inc",41.5548755,-87.47078690000001,4308
Insritut fiir Zoologie und H ydro biologie der Ludwig-Maximilians-Universitat M iinchen,47.922891,-97.07680140000001,4309
Avenida do Brasil,-27.577661300000003,-48.6679763,4310
Queen's University Belfast,54.584408700000004,-5.9340493,4311
Sheffield Children's Hospital,53.3804284,-1.4895067,4312
Nigeria Academy of Sciences,6.5139999,3.3870252,4313
The Second Affıliated Hospital of Sun Yat-sen University,23.0965384,113.298883,4314
Università,42.3770029,-71.11666009999998,4315
Affiliated Taihe Hospital of Hubei University of Medicine,32.622795,110.779299,4316
Universidad,35.205893599999996,-97.4457137,4317
William Osler Health System,43.72929439999999,-79.5984363,4318
The Johns Hopkinr University,39.329901299999996,-76.62051770000001,4319
University of the Pacific,37.979886900000004,-121.31285770000001,4320
Research Institute of Clinical Medicine of Chonbuk National University & Biomedical Research Institute of Chonbuk National University Hospital,35.8471872,127.14058940000001,4321
Investigaciones Cient ıficas-Universitat Polit ecnica de Val encia),39.4807985,-0.34062990000000004,4322
PGIMER,30.764964600000003,76.7750066,4323
University of Hong Kong e Guangzhou Children's Hospital,22.282998899999996,114.1370848,4324
Fujian Normal University,26.025277600000003,119.2117845,4325
University of Massachusetts Medical Center Worcester,42.2777464,-71.76325419999998,4326
Academy of Athens,37.98008430000001,23.7341955,4327
Universidade Técnica de Lisboa,38.736819200000006,-9.138705,4328
É cole Polytechnique Fé dé rale de Lausanne,46.5190557,6.5667576,4329
Istanbul University Cerrahpasa Medical School,41.01643189999999,28.9332156,4330
University Hospital Essen,51.43644929999999,6.9890086999999985,4331
USDA-ARS,40.005067499999996,-83.02505490000001,4332
Su Memorial Hospital,31.078372700000003,-97.3640297,4333
Federal University of Paraiba,-7.1377578999999995,-34.8458995,4334
Texas A&M University,30.618755800000002,-96.3364772,4335
University Medical Center Göttingen,51.5502422,9.942602,4336
UNESP -Univ Estadual Paulista. Rua Prof. Franscisco Degni,-21.8068066,-48.192575500000004,4337
Pathology Consultants of South Broward,26.01867,-80.17981499999998,4338
Micronutrients,39.743038399999996,-86.29802060000002,4339
Centro de Salud Vallobín-La Florida,27.664827399999997,-81.5157535,4340
Hôpitaux intercommunal et H. Mondor,48.7980441,2.4517988999999996,4341
Tho Public Hwlth Rowarch Institute,40.743047,-74.18320910000001,4342
Safaripark Beekse Bergen,51.525569,5.1142085,4343
Hunan University & Engineering Research Center for Bio-Nanotechnology of Hunan Province,27.6252995,111.8568586,4344
The Fourth Military Medical University,34.277353000000005,108.979147,4345
National University ofSingapore,1.2966426000000002,103.7763939,4346
Karolinska Institute,59.34814839999999,18.0236579,4347
Guangzhou International Business Incubator,23.163257,113.448471,4348
University Hospital of Ulm,48.422338,9.9526367,4349
Bundang Jesaeng Hospital,37.3881528,127.1217472,4350
Chinese Academy of 12 Sciences,40.408141,116.68238600000001,4351
EcoHealth Alliance,40.754172499999996,-73.9987572,4352
Affiliated Hospital of Shaoxing University/Shaoxing Municipal Hospital,29.995762,120.58610900000001,4353
Hubei University for Nationalities,30.294519,109.50261,4354
"Integrated DNA Technologies, Inc",41.6961799,-91.614794,4355
Institut Pasteur de Tunis,36.8232054,10.1789051,4356
Centre Hospitalier de l'Université de Montréal,45.5112735,-73.55744859999999,4357
Alborg University,57.01419070000001,9.9838024,4358
University of Groningen and University Medical Center Groningen,53.220974,6.5770260999999985,4359
Asia University,24.046532,120.686421,4360
Indian Institute of Public Health Gandhinagar,23.2446495,72.6873825,4361
Miami Children's Hospital,25.741978,-80.2949616,4362
National Taipei University of Nursing and Health Sciences,25.1175924,121.5210676,4363
Directorate General of Health Services,28.6108325,77.21542840000001,4364
"VIDRL, at the Peter Doherty Institute for Infection and Immunity",-37.800002500000005,144.9580257,4365
Urbanización Montepríncipe,40.404268200000004,-3.7108162000000005,4366
Affiliated Hospital of Ningxia Medical University,39.222969,106.7691,4367
"University of Maryland, R. Adams Cowley Shock Trauma Center",39.287474100000004,-76.6258071,4368
US Geological Survey,36.07589970000001,-95.86293540000001,4369
Yonsei University Severance Hospital,37.56227020000001,126.94106799999999,4370
Utrecht University Medical Center,52.0865646,5.1799130999999985,4371
Baylor University,31.5469132,-97.1210998,4372
New Mexico Tech,34.065993,-106.90561100000001,4373
Dalhousie University and Canadian Centre for Vaccinology,44.63658119999999,-63.59165549999999,4374
hôpital Necker-Enfants-Malades,48.845867999999996,2.3147043999999997,4375
National Animal Disease Center,42.0426864,-93.5757293,4376
"Unité des maladies génétiques du globule rouge,hôpital Henri-Mondor",48.7980441,2.4517988999999996,4377
University cf Wiirzburg,49.7881814,9.935260000000001,4378
The departments of pharmacy,42.6539687,-73.75752920000002,4379
Estado de México A.C. Coatlinchá n,19.453823,-98.8729004,4380
CHU,39.0834278,-94.5753159,4381
University of the West of England,51.500317100000004,-2.5475737,4382
NHS Greater Glasgow and Clyde,55.883618999999996,-4.321016,4383
University of Veterinary Medicine Hannover Foundation,52.3549693,9.8015244,4384
Al-Imam University,39.8669985,-74.92055490000001,4385
BluePearl Veterinary Partners,38.9305632,-94.7251195,4386
ShanghaiTech University,31.176374100000004,121.59245179999999,4387
Lanzhou Veterinary Research Institute,36.082643,103.85377700000001,4388
Republic of Kazakhstan,48.019573,66.923684,4389
United States Military Academy,41.391837200000005,-73.9625033,4390
National Formosa University,23.7026129,120.4294895,4391
University of Havana,23.136840499999998,-82.3815061,4392
ASST Monza,45.601870500000004,9.259789900000001,4393
MIA-Paris,48.869042799999995,2.3389053,4394
the catholic University of Korea,37.5859218,127.00432749999999,4395
University of Naples Federico II,40.8454073,14.2577342,4396
JH Institute of Molecular Medicine,33.7245908,-118.0005706,4397
Istituto Zooprofilattico Sperimentale dell'Abruzzo e Molise (IZSAM),42.6553167,13.711097599999999,4398
CNRS URA 3015,48.8476037,2.2639934,4399
Kantonspital St. Gallen,47.4306535,9.3874194,4400
Guangdong Second Provincial General Hospital,23.125672,113.287201,4401
Heart Institute (InCor),-23.5571205,-46.66772599999999,4402
National Clinical Research Center for Child Health and Disorders,39.00108,-77.100415,4403
Tripura University,23.761059,91.2655985,4404
Fairfield University,41.1588424,-73.2573886,4405
"Avenida Peter Henry Rolfs, s/n Campus Universitário",-20.7619422,-42.8668135,4406
National Institute of Technology Rourkela,22.253378100000003,84.90123630000001,4407
Kanazawa University Graduate School of Medicine,36.545725299999994,136.70830949999998,4408
CNB-CSIC,40.5445409,-3.6897842000000005,4409
Medizinische Hochschule Hannover,52.3835661,9.8049569,4410
National Center of Biotechnology (CNB-CSIC),40.5445409,-3.6897842000000005,4411
Affiliated to Fudan University,31.291784999999997,121.506469,4412
Rui-Jin Hospital affiliated to Shanghai Second Medical University,31.211614,121.467339,4413
Institut National de Recherche Biomédicale,-4.3107184,15.3030573,4414
National Cancer Institute/National Institute of Health,38.9996533,-77.10758259999999,4415
Zhongshan City People's Hospital,22.524797,113.383356,4416
The Royal and Agricultural University,51.709324,-1.994646,4417
Pontifícia Universidade Católica do Rio Grande do Sul,-30.058925,-51.173019700000005,4418
Veddesta Business Center,59.3795279,17.903869600000004,4419
Jaypee Institute of Information Technology,28.629729100000002,77.3720556,4420
University of Sydney,-33.888584,151.18734730000003,4421
Songshan Armed Forces Hospital,25.0479157,121.5474078,4422
"GIENOC, Unitropico",5.3216461000000015,-72.3889291,4423
University of Evora,38.573181,-7.904595100000001,4424
Central Hospital,37.7331541,-89.18413369999998,4425
WHO Regional Office for Europe,55.704983,12.5984031,4426
Universidad Nacional Auto´noma de M exico,19.437986600000002,-99.1333401,4427
Novartis,42.15091719999999,-87.8704691,4428
First Affiliated Hospital of Soochow University,31.30269699999999,120.634758,4429
Ross University,25.9876771,-80.33970790000001,4430
Universidad Nacional de Córdoba & Servicio Nacional de Chagas,-31.4354855,-64.1855702,4431
Francois Rabelais University,47.3838185,0.6739457999999999,4432
Portland State University,45.5111471,-122.6834235,4433
Chinese Academy of Fishery Sciences,36.076885499999996,120.38676219999999,4434
SAB Biotherapeutics Inc,43.5991492,-96.6942441,4435
CHU de Dijon,47.3221255,5.0657182,4436
St Marks Hospitals,40.686254299999995,-111.85741509999998,4437
Guilin Medical University,25.219006,110.16711000000001,4438
Inje University Sanggye Paik Hospital,35.24863819999999,128.90294609999998,4439
University of Zambia,-15.392315,28.3284985,4440
Massachusetts General Hospital,42.3626109,-71.067566,4441
Acadia University,45.08857329999999,-64.366817,4442
Hebei Normal University of Science and Technology,39.910004,119.547954,4443
Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,19.292180300000002,-99.1590142,4444
Texas Tech University,33.584259100000004,-101.8782822,4445
centre hospitalier de Saint-Nazaire,47.2669925,-2.2562832999999998,4446
Anhui University,32.633459,117.01248500000001,4447
Sint-Lucas-Volkskliniek,51.0601515,3.7217922,4448
ICAR-Indian Veterinary Research Institute,28.3904755,79.43579709999999,4449
Children's Hospital New Orleans,29.9177783,-90.1280577,4450
King's College London School of Medicine,51.5114864,-0.115997,4451
US Air Force Academy,38.9983094,-104.86131759999999,4452
White Oak Conservation Center,30.758217,-81.7645723,4453
Università degli Studi di Napoli ''Federico II'',40.8454073,14.2577342,4454
Atlanta VA Medical Center,33.801584000000005,-84.31163699999998,4455
Uppsala; yResearch and Development,59.85378099999999,17.627011399999997,4456
University of Mount Olive,35.20782,-78.07108869999998,4457
UPMC Center for Health Security,39.28538169999999,-76.60706239999998,4458
Urbana-Champaign,40.1019523,-88.2271615,4459
Houston Methodist Research Institute and Houston Methodist Hospital,29.709417499999997,-95.39915620000001,4460
MNHN,48.84338959999999,2.3634888,4461
Henry Ford Hospital,42.36780170000001,-83.0854662,4462
HokkaMo Unwerstty School of Medicine,43.0748296,141.3457883,4463
University of Cambridge Te,52.204266600000004,0.1149085,4464
Ferdowsi University of Mashhad,36.3099776,59.52963750000001,4465
Leipzig University,51.3385738,12.3784615,4466
University of Wyoming,41.3148754,-105.5665744,4467
Cornell University College of Veterinary Medicine,42.44745899999999,-76.464878,4468
Three Gorges University,30.72048199999999,111.318127,4469
Université Paris Saclay,48.70783489999999,2.1525234,4470
Nagasaki University Graduate School of Biomedical Sciences,32.785253000000004,129.863167,4471
Marshfield Clinic Research Foundation,44.678495700000006,-90.1779786,4472
Thirumagal Mills College,12.9521604,78.8853661,4473
The National Hospital,38.9265593,-77.0138728,4474
The University of Texas M. D. Anderson Cancer Center,29.7068146,-95.3971547,4475
Long Island College Hospital,40.689321,-73.997247,4476
National Clinical Research Center for Immunologic Diseases,37.6088175,-77.5267171,4477
Chinese Academy of Medical science,39.91068509999999,116.4148846,4478
The Research Foundation for Microbial Diseases of Osaka University,34.824414700000005,135.51975880000003,4479
Universität Witten/Herdecke,51.4519107,7.3568913999999985,4480
Odense University Hospital,55.385009100000005,10.367573599999998,4481
TSUKUBA,36.0835255,140.0764454,4482
Aalborg Hospital,57.038168500000005,9.906172300000001,4483
Hongcheon Institute of Medicinal Herb,37.6969518,127.8886827,4484
Veterinary Services Ltd,38.610871100000004,-89.54410690000002,4485
Universitat Wurzburg Wurzburg,49.7881814,9.935260000000001,4486
Children's Hospital at Saint Francis,36.073689200000004,-95.9181817,4487
Hospital Universitario La Paz e IDIPAZ,40.4823672,-3.6884713,4488
University of São Paulo,-23.5613991,-46.7307891,4489
Port Health Authority of Malaga,36.721261,-4.4212655,4490
Ospedale Maggiore -Ospedale di Bazzano,44.50431409999999,11.0799504,4491
University of Calcutta,22.575086199999998,88.3629188,4492
The Hospital For Tropical Diseases,51.5227494,-0.1355385,4493
Chinese PLA General Hospital,39.904796000000005,116.277456,4494
Tata Global Beverages,43.6899674,-79.58592469999998,4495
"Queen Mary Hospital, Hospital Authority",22.2701076,114.1312557,4496
Instituto Mexicano del Seguro Social. Ciudad de México,19.4236284,-99.1733426,4497
Middle Tennessee State University,35.8486105,-86.3648813,4498
Fraunhofer USA Inc,42.3913763,-83.4850275,4499
"Servicio de Microbiología, Hospital de la Princesa",40.4340811,-3.675736699999999,4500
Seoul National University Boramae Medical Center,37.49333730000001,126.92460929999999,4501
Institut Pasteur de Dakar,14.656177,-17.4351552,4502
Nanjing University of Chinese Medicine,40.5538347,-105.1178098,4503
Shandong Academy of Agricultural Sciences,36.7084734,117.0773869,4504
Hubrecht Institute,52.0898522,5.1776949,4505
Sunnybrook Health Sciences Center,43.72242019999999,-79.37401919999998,4506
University of Bern,46.9534627,7.422670200000001,4507
Christian-Albrechts-University of Kiel,54.3460549,10.1147022,4508
Tianjin Institute of Environment and Health,39.098154,117.204755,4509
Worthing Hospital,50.8166569,-0.3636178,4510
Kao Corporation,39.126536,-84.5361088,4511
Elizabeth University Hospital,55.8624213,-4.3404361,4512
Université Cheikh Anta Diop de Dakar,14.690367199999999,-17.4641355,4513
Universidad Autonoma,29.612352,-98.492007,4514
Asklepios Klinik Altona,53.5541172,9.9022933,4515
"Grantham Hospital, Hospital Authority",52.921001100000005,-0.6406482,4516
CNRS UMR8601,48.8476037,2.2639934,4517
City College of New York New York,40.820047100000004,-73.9492724,4518
University for Health Sciences,36.1381886,-96.0055344,4519
Shanghai Jiaotong University,31.0252201,121.4337784,4520
Seton Hall University South Orange,40.7433773,-74.2465446,4521
New England Equine Medical & Surgical Center,43.2159821,-70.90339370000001,4522
Changning Mental Health Center (Affiliated to East China Normal University),31.227666999999997,121.406829,4523
University of Giessen,50.5804674,8.677140300000001,4524
National Institutes of Natural Science,37.106252500000004,-93.3286865,4525
Royal Ontario Museum,43.6677097,-79.3947771,4526
Xuzhou Medical University,34.264097,117.255606,4527
Wilfred Laurier University,43.4739562,-80.52777490000001,4528
Humboldt University Berlin,52.517883,13.3936551,4529
Johns Hopkins Aramco Healthcare,26.309972899999998,50.13488900000001,4530
Free University,39.7217342,-104.89764939999999,4531
PEDIATRIC CLINICS OF NORTH AMERICA,36.727397100000005,-97.06908790000001,4532
University of Rhode Island,41.48606470000001,-71.5308537,4533
USDA-ARS-National Animal Disease Center,42.0426864,-93.5757293,4534
Istituto Zooprofilattico Sperimentale del Mezzogiorno,38.833600700000005,16.6336069,4535
Istituto Zooprofilattico Sperimentale delle Venezie,45.3485098,11.9586467,4536
"Hospital Universitario de Bellvitge, l'Hospitalet de Llobregat",41.3448959,2.1042572999999996,4537
KAT General Hospital,38.065866,23.8081073,4538
University of Texas MD Anderson Cancer Center,29.7068146,-95.3971547,4539
DNA Diagnostic,39.317183299999996,-84.48474279999998,4540
Johns Hopkins University School of Nursing,39.297197100000005,-76.5906095,4541
Zilkha Neurogenetic Institute,34.0620841,-118.2036209,4542
Instituto Biosanitario de Granada,37.1874782,-3.6043806000000003,4543
AVIC,43.3111772,-73.6438306,4544
NewLink Genetics Corp,41.999165999999995,-93.6339642,4545
Poznan University of Medical Sciences,52.4097749,16.919007699999998,4546
University of Southern Maine,43.66233709999999,-70.2772959,4547
Direction générale de la Santé,45.531069200000005,-73.62444190000001,4548
Águas de Moura,38.5827581,-8.6893239,4549
Madhav Institute of Technology and Science,26.2302971,78.2072045,4550
Istitituto Regina Elena,41.9100475,12.4951656,4551
Michigan Technological University,47.11677479999999,-88.54602179999998,4552
Technische-Universität Dresden,51.02927340000001,13.728996400000002,4553
Winthrop University Hospital,40.7406262,-73.6430525,4554
Human Plasma Product Services,35.145263,-90.033722,4555
The Peter Doherty Institute,-37.800002500000005,144.9580257,4556
Federal University of Ceará,-3.7418917,-38.5390096,4557
Wuhan University of Technology,30.502037599999998,114.3901822,4558
University Hospital Zurich,47.376615799999996,8.549177499999999,4559
Universidade Federal de Santa Maria (UFSM),-29.721549300000003,-53.71837069999999,4560
University of Sherbrooke,45.3779433,-71.929385,4561
Servicio de Neumología. Hospital Vall d'Hebron. Barcelona,41.4283018,2.142488,4562
Taichung Hospital,24.1403634,120.67558570000001,4563
Hospital Universitario del Valle,3.4306772000000003,-76.5448574,4564
Institut national de santé publique du Québec,46.776383,-71.29444099999998,4565
Harvard Digestive Diseases Center,42.33776029999999,-71.10584990000001,4566
Karolinska University Hospital at Solna,59.3486777,18.0304568,4567
National Institute for Infectious Diseases Lazzaro Spallanzani-IRCCS,41.866501,12.4564793,4568
Beijing University of Civil,39.93532099999999,116.342721,4569
Technical University Mü nchen,48.14966,11.5678602,4570
University of Schleswig-Holstein,53.83975,10.7093453,4571
Puerto Rico U.S.A,40.6985469,-73.97530520000001,4572
Martin-Luther-University Halle-Wittenberg,51.4861319,11.9695315,4573
Universidad Nacional de Colombia,4.6381938,-74.08404639999998,4574
The University of New South,-33.917347,151.2312675,4575
Manchester Medical Microbiology Partnership,53.462796,-2.2261671,4576
Army Medical Research Institute of Infectious Diseases (USAMRIID),39.4381659,-77.42312240000001,4577
University of Lincoln,40.8201966,-96.7004763,4578
Kantonal Hospital,14.596454199999998,-90.5306763,4579
Chia Nan University of Pharmacy & Science,22.9209971,120.22534590000001,4580
HuaZhong Agricultural University,30.475126,114.353035,4581
NIOSH,39.722430700000004,-105.11612209999998,4582
Novartis Institute for Biomedical Research,42.3611225,-71.09761610000002,4583
Leibniz University of Hanover,52.3829641,9.719698900000001,4584
University of Namibia,-22.612169100000003,17.058372600000002,4585
Guangdong Academy of Sciences,23.1526733,113.33923300000001,4586
"Shahid Beheshti University, General Campus",35.799062799999994,51.3946864,4587
University of Georgia College of Veterinary Medicine,33.940889500000004,-83.37428440000001,4588
ADA University,38.912431700000006,-77.04642750000001,4589
Xi'an Medical University,34.250803000000005,108.98369299999999,4590
Cancer Institute/Antoni van Leeuwenhoek Hospital,52.3495188,4.825849099999999,4591
Bayer A G,40.8567662,-74.12847640000001,4592
AVI BioPharma Inc,44.5520226,-123.30334170000002,4593
Aix-Marseille Universit e,43.2935878,5.3579716999999984,4594
Harbin Medical University DaQing Campus,46.595064,125.1682131,4595
Tulane University School of Medicine New Orleans,29.954899800000003,-90.0769497,4596
Sadat City University,30.3697208,30.4973589,4597
Mendel University in Brno,49.20993120000001,16.6161448,4598
Seoul St Mary's Hospital,37.502749,127.00553000000001,4599
Royal Liverpool University Hospital,53.4093831,-2.9641248,4600
Academic Medical Center (AMC),40.7601539,-73.95798460000002,4601
IMBA,39.2864,-76.60560600000001,4602
University of Valladolid e INIA,41.656927100000004,-4.7140547,4603
"""Sapienza"" University",41.903721600000004,12.5146978,4604
Northeastern University,42.339806700000004,-71.08917170000001,4605
Institut Pierre Louis d'Epidémiologie et de Santé Publique IPLESP,48.8349667,2.3674534,4606
University of Murcia,38.01875100000001,-1.1693799999999999,4607
Wiley-Blackwell,42.012242,-87.670502,4608
The Hong Kong Polytechnic University Hung Hom,22.3038466,114.1853182,4609
Kaplan Medical Center,40.764463,-73.97912900000001,4610
Health Canada,45.4067701,-75.73698909999999,4611
Wake Forest University Health Science,36.135505200000004,-80.2791958,4612
Research Methods,43.03806030000001,-76.135891,4613
University of Kansas,38.9543439,-95.25579609999998,4614
University of Essex,51.87772589999999,0.9472069,4615
"Hel-sinki University (M.S., L.A., T.H.)",60.1726348,24.9510419,4616
Universidade Estadual Paulista (UNESP),-20.4173237,-51.3336692,4617
Univemitat Erlangen,49.5978804,11.0045507,4618
Chelwood Gate,51.0476789,0.0239335,4619
University of Geneva Hospitals,41.7996624,-80.96184010000002,4620
PATH,40.7485781,-73.98866640000001,4621
King's and St,33.520855,-101.8897353,4622
Maejo University,18.8983027,99.0133136,4623
Mobile Response Team Investigators* Atlanta,33.7489954,-84.3879824,4624
RTI Health Solutions,42.242899,-83.73366100000001,4625
Universidad Authoma de Madrid,40.546698299999996,-3.6943619,4626
"OARDC, CFAES",40.7818088,-81.9304937,4627
Bioquell UK Ltd,51.213592999999996,-1.5163716,4628
University of South Florida Morsani College of Medicine,28.064290000000003,-82.42418990000002,4629
University of Okara,30.868374100000004,73.56802880000002,4630
Federal University of Viçosa,-20.7610693,-42.87016320000001,4631
Biomedizinisches Forschungszentrum Seltersberg,50.5708364,8.665873800000002,4632
Taizhou First People's Hospital in Zhejiang Province,28.65638,121.42076000000002,4633
University of Ontario Institute of Technology,43.9457579,-78.89600920000001,4634
L Sacco Hospital,45.5191203,9.122495800000001,4635
UTHealth Medical School,29.7125788,-95.3972637,4636
Harvard University Kennedy School of Government,42.3712317,-71.1218915,4637
"Texas A &M Umverslty, College Statzon",30.618755800000002,-96.3364772,4638
Budapest University of Technology and Economics,47.4813261,19.055483399999996,4639
Fooyin University,22.6026893,120.3896885,4640
The Wellcome Trust Genome Campus,52.078889700000005,0.1876287,4641
Hospital Universitario Severo Ochoa,40.32013389999999,-3.7694777999999998,4642
National Veterinary Institute and Swedish University of Agricultural Sciences,59.81497100000001,17.6628719,4643
University Hospital Bonn,50.701482500000004,7.1030764999999985,4644
Jianghan University,30.601748999999998,114.291077,4645
University of Firenze,43.7776426,11.259765,4646
University of Massachusetts Medical School-Baystate,42.1271119,-72.6107655,4647
University of Zagreb,45.810606899999996,15.969915400000001,4648
Hôpital Pasteur,43.7243711,7.2822826,4649
The Rogosin Institute,40.7657186,-73.9541658,4650
Baylor Scott and White Healthcare,31.0737537,-97.3734187,4651
Heriot-Watt University,55.909660200000005,-3.3203494,4652
INRA,40.7663968,-73.95619640000001,4653
United States Army Medical Research Institute for Infectious Diseases,39.4381659,-77.42312240000001,4654
Anschutz Medical Campus,39.745281799999994,-104.83757270000001,4655
Nizwa General Hospital,22.874487,57.53251030000001,4656
University Hospital Hamburg-Eppendorf,53.59081159999999,9.974533000000001,4657
ESBS,34.7613435,-86.4883122,4658
Carretera de Valdemossa,39.5904974,2.6488587000000003,4659
The University of Texas at El Paso,31.7709368,-106.50464050000001,4660
Catholic University of Daegu School of Medicine,35.8439659,128.5654097,4661
São Paulo University of Ribeirão,-21.164406600000003,-47.85390659999999,4662
The University of Sydney and Westmead Hospital,-33.8039867,150.98728540000002,4663
Kanagawa Academy of Science and Technology,35.5939119,139.62069309999998,4664
Baokang Affiliated Hospital of Tianjin University of Traditional Chinese Medicine,39.118001,117.16828000000001,4665
Seoul National University Campus,37.4654709,126.9518707,4666
University of Lisbon,38.7526578,-9.158245,4667
Harvard. T.H. Chan School of Public Health,42.3355027,-71.1022265,4668
Universidade Federal de Lavras,-21.2274856,-44.9780756,4669
Uni6ersity of Bari,41.120554600000006,16.868474499999998,4670
University of Twente,52.23979740000001,6.849988300000001,4671
